# submitted_item	validated_id	current_symbol
37232	FBgn0012051	CalpA
39956	FBgn0036734	CG7564
38893	FBcl0467571	38893
38893	FBgn0035833	CG7565
43479	FBgn0039670	CG7567
43482	FBgn0039673	CG7568
40183	FBgn0036924	hale
39954	FBgn0036732	Oatp74D
39272	FBcl0467143	39272
39272	FBgn0036153	CG7573
38891	FBgn0026263	bip1
36127	FBgn0005586	Rab3
43486	FBcl0471321	43486
43486	FBgn0039676	ppk20
34785	FBcl0467068	34785
34785	FBgn0028538	Sec71
39714	FBgn0036528	CG7579
39950	FBcl0419067	39950
39950	FBgn0036728	UQCR-Q
43490	FBgn0025457	Bub3
43492	FBcl0406715	43492
43492	FBgn0039681	CG7582
41602	FBgn0020496	CtBP
43494	FBgn0039682	Obp99c
44071	FBgn0267488	Mcr
42113	FBgn0038523	Sgs5bis
39711	FBcl0459640	39711
39711	FBgn0014850	Eig71Ej
39949	FBcl0422926	39949
39949	FBgn0036727	SecCl
39270	FBcl0397352	39270
39270	FBgn0041094	scyl
43497	FBgn0039685	Obp99b
43500	FBcl0451480	43500
43500	FBgn0039687	Naa40
39709	FBgn0014848	Eig71Eh
34882	FBcl0477244	34882
34882	FBgn0000317	ck
42114	FBcl0410679	42114
42114	FBgn0003375	Sgs5
40385	FBgn0037093	Cdk12
43503	FBgn0039689	CIA30
39707	FBgn0004593	Eig71Ef
39267	FBgn0064766	CG7600
43502	FBcl0474329	43502
43502	FBgn0027583	CG7601
40965	FBgn0037554	PolI
39948	FBcl0477980	39948
39948	FBgn0036726	QIL1
39706	FBcl0439554	39706
39706	FBgn0004592	Eig71Ee
8673956	FBgn0040565	CG7606
39263	FBcl0407928	39263
39263	FBgn0036145	CG7607
39703	FBcl0459473	39703
39703	FBgn0004590	Eig71Ec
43505	FBgn0027518	Wdr24
43507	FBgn0020235	ATPsyngamma
40386	FBgn0037094	CG7611
36130	FBgn0024956	Mat1
43511	FBgn0039694	fig
39260	FBcl0402997	39260
39260	FBgn0036142	Adck5
40388	FBcl0448274	40388
40388	FBgn0015283	Rpn10
49762	FBgn0002354	l(3)87Df
31009	FBcl0417947	31009
31009	FBgn0002579	RpL36
42115	FBgn0038524	sll
40389	FBgn0028663	VhaM9.7-b
53442	FBgn0040273	Spt5
34148	FBcl0454251	34148
34148	FBgn0032026	CG7627
42122	FBgn0038530	AttD
50266	FBti0109624	P{GSV2}GS50266
34919	FBcl0419824	34919
34919	FBgn0028945	CG7631
40357	FBgn0037071	CG7632
40394	FBgn0037101	CG7634
32905	FBgn0030993	Mec2
39253	FBgn0036135	mRpL2
36135	FBgn0033548	CG7637
39250	FBgn0036133	CG7638
36675	FBgn0033989	CG7639
40186	FBgn0013303	Nca
41605	FBgn0003308	ry
42126	FBcl0455842	42126
42126	FBgn0000063	Mps1
34939	FBgn0028645	beat-Ib
40187	FBgn0036926	CG7646
3772109	FBgn0265140	Meltrin
39694	FBgn0036519	CG7650
34935	FBcl0426349	34935
34935	FBgn0028935	CG7653
40189	FBgn0036928	Tom20
42128	FBgn0038536	CG7655
39691	FBti0165315	P{GD8530}v39691
40355	FBcl0480329	40355
40355	FBgn0037069	Cpr78Cc
39935	FBgn0015550	tap
42131	FBgn0261987	Pxt
43003	FBgn0039269	veli
40353	FBgn0037068	Cpr78Cb
34956	FBgn0001994	crp
42133	FBgn0016650	Lgr1
40190	FBcl0471263	40190
40190	FBgn0036929	CG7668
42207	FBgn0038607	hmw
42208	FBcl0433495	42208
42208	FBgn0038608	WRNexo
42209	FBcl0445652	42209
42209	FBgn0038609	Nup43
42210	FBgn0004618	gl
40354	FBgn0000551	Edg78E
42211	FBgn0038610	CG7675
42213	FBcl0425381	42213
42213	FBgn0038612	cona
42214	FBgn0038613	Vha100-4
42220	FBgn0038619	CG7685
36146	FBgn0027525	LTV1
42228	FBcl0416322	42228
42228	FBgn0038626	CG7691
39934	FBcl0398475	39934
39934	FBgn0036714	CG7692
44233	FBgn0023083	fray
42230	FBcl0458506	42230
42230	FBgn0038627	CG7694
42234	FBgn0038631	CG7695
42239	FBgn0027841	CstF64
42240	FBgn0261065	Cpsf73
248102	FBgn0044871	Gos28
42242	FBgn0038638	CG7702
47900	FBgn0010356	Taf5
42243	FBgn0286828	dind
42244	FBcl0399877	42244
42244	FBgn0038640	CG7706
39923	FBcl0406369	39923
39923	FBgn0036703	CG7707
42245	FBcl0395386	42245
42245	FBgn0038641	ChT
42246	FBgn0038642	Muc91C
36159	FBgn0033570	ND-B14
42139	FBgn0038545	pasi1
42250	FBgn0038645	CG7714
42251	FBgn0038646	CG7715
38852	FBgn0035800	CG7716
42253	FBcl0423823	42253
42253	FBgn0024329	Mekk1
42254	FBcl0457524	42254
42254	FBgn0038649	CG7718
45969	FBti0165265	P{GD5738}v45969
42257	FBcl0423230	42257
42257	FBgn0038652	CG7720
36163	FBgn0033574	Spn47C
39918	FBcl0412248	39918
39918	FBgn0036698	CG7724
39917	FBcl0428160	39917
39917	FBgn0036697	rogdi
37235	FBgn0013325	RpL11
31002	FBcl0479730	31002
31002	FBgn0000108	Appl
39904	FBgn0036686	CG7728
39907	FBti0165459	P{GD10678}v39907
39908	FBcl0452960	39908
39908	FBgn0036689	CG7730
36171	FBgn0003396	shn
37236	FBgn0034446	Arl6
40373	FBgn0037084	Syx6
36174	FBgn0033584	CG7737
39684	FBgn0036509	CG7739
38372	FBgn0026189	promL
36208	FBgn0033615	CG7741
33750	FBgn0031690	CG7742
37239	FBgn0034447	CG7744
36210	FBgn0033616	CG7745
36820	FBgn0034109	CG7747
43005	FBgn0011336	Stt3B
40191	FBcl0447493	40191
40191	FBgn0261574	kug
40351	FBgn0259785	pzg
2768853	FBgn0002716	mei-W68
36223	FBgn0015001	iotaTry
36816	FBgn0034105	CG7755
41609	FBgn0001217	Hsc70-2
40172	FBcl0454370	40172
40172	FBgn0036915	Prp3
40349	FBgn0027945	ppl
36234	FBgn0033633	Smyd4-3
36813	FBgn0024249	cato
36674	FBgn0033988	pcs
40174	FBcl0428531	40174
40174	FBgn0028695	Rpn1
36235	FBgn0040503	CG7763
39688	FBgn0261109	mrn
36810	FBgn0001308	Khc
31839	FBgn0030087	CG7766
39573	FBcl0467702	39573
39573	FBgn0036415	CG7768
41611	FBgn0260962	pic
40176	FBgn0036918	Pfdn6
41612	FBab0001405	Df(2L)A263
32776	FBgn0030883	CG7772
36808	FBgn0025519	fidipidine
36238	FBgn0000581	E(Pc)
36237	FBgn0033635	Prip
34147	FBcl0440303	34147
34147	FBgn0032025	CG7778
48228	FBgn0000477	DNaseII
34143	FBcl0479448	34143
34143	FBgn0032021	CG7781
42158	FBgn0038564	CG7785
36802	FBgn0034096	CG7786
34142	FBcl0443634	34142
34142	FBgn0032020	strat
43514	FBgn0019972	Drice
43516	FBgn0039698	CG7789
35511	FBgn0033038	CG7791
34790	FBcl0421145	34790
34790	FBgn0001965	Sos
42159	FBcl0437360	42159
42159	FBgn0038565	CG7794
34141	FBcl0456477	34141
34141	FBgn0262598	mtsh
36798	FBcl0420937	36798
36798	FBgn0034092	CG7798
40963	FBgn0037552	CG7800
43523	FBgn0039704	neo
31230	FBgn0004050	z
39665	FBgn0036496	cocoon
34140	FBgn0032018	CG7806
40398	FBcl0454760	40398
40398	FBgn0261953	TfAP-2
43532	FBgn0039713	RpS8
40177	FBgn0036919	Grasp65
34139	FBcl0479424	34139
34139	FBgn0032017	CG7810
34791	FBcl0419240	34791
34791	FBgn0000153	b
36845	FBgn0285943	knon
39666	FBcl0403998	39666
39666	FBgn0036497	Ran-like
43533	FBgn0039714	Zip99C
34138	FBcl0403824	34138
34138	FBgn0032016	Mettl14
34786	FBcl0462988	34786
34786	FBgn0027844	CAH1
40179	FBgn0036921	RhoGDI
43530	FBgn0039711	CG7824
41779	FBcl0401343	41779
41779	FBgn0025808	Rad17
39244	FBcl0446506	39244
39244	FBgn0261112	APP-BP1
43522	FBcl0446604	43522
43522	FBgn0039703	CG7829
34137	FBgn0032015	Ostgamma
43517	FBgn0002924	ncd
41776	FBcl0451705	41776
41776	FBgn0086686	l(3)L1231
34794	FBcl0431628	34794
34794	FBgn0015271	Orc5
43515	FBgn0039697	CG7834
43513	FBgn0039696	Rnb
35522	FBcl0447749	35522
35522	FBgn0263855	BubR1
39240	FBgn0036124	CG7839
34136	FBcl0476339	34136
34136	FBgn0032014	CG7840
39672	FBgn0036502	CG7841
39910	FBgn0036691	beg
35539	FBgn0033062	Ars2
35536	FBcl0403664	35536
35536	FBgn0284246	l(2)k09848
32769	FBgn0030877	Arp8
42162	FBgn0003499	sr
36839	FBgn0034127	CG7848
35537	FBgn0033060	CG7849
40958	FBgn0243512	puc
34135	FBgn0032013	Scgalpha
38178	FBgn0035229	pns
39914	FBcl0396681	39914
39914	FBgn0036695	Papst2
41615	FBcl0443514	41615
41615	FBgn0038118	timeout
35533	FBgn0033056	CG7856
39671	FBcl0430920	39671
39671	FBgn0026738	CG7857
32488	FBgn0030653	CG7860
35532	FBgn0033055	Tbce
35528	FBgn0033051	Strica
38182	FBcl0442066	38182
38182	FBgn0035233	Pex10
35527	FBcl0470188	35527
35527	FBgn0033050	Pngl
45739	FBgn0025355	SuUR
34134	FBgn0261020	wol
32493	FBcl0446379	32493
32493	FBgn0030658	CG7872
32912	FBgn0030999	Mur18B
43542	FBcl0404170	43542
43542	FBgn0003861	trp
32913	FBcl0464810	32913
32913	FBgn0031000	Muc18B
40959	FBgn0037549	CG7878
38184	FBgn0035235	CG7879
35521	FBgn0033048	CG7881
35520	FBgn0033047	CG7882
43549	FBcl0480225	43549
43549	FBgn0039726	eIF2Balpha
32914	FBgn0031001	CG7884
34796	FBcl0438286	34796
34796	FBgn0026373	Rpb3
41775	FBcl0464115	41775
41775	FBgn0038248	CG7886
43551	FBcl0472408	43551
43551	FBgn0004622	TkR99D
39232	FBgn0036116	CG7888
32916	FBgn0031003	CG7889
32918	FBgn0031005	Hs3st-B
40961	FBgn0037551	Arl8
38890	FBcl0442123	38890
38890	FBgn0011817	nmo
32920	FBgn0040068	Vav
42536	FBcl0398566	42536
42536	FBgn0004110	tin
43552	FBcl0406118	43552
43552	FBgn0039728	CG7896
35512	FBgn0266580	Gp210
48445	FBgn0000032	Acph-1
40957	FBgn0037548	CG7900
42537	FBcl0478004	42537
42537	FBgn0004862	bap
43554	FBcl0416929	43554
43554	FBgn0039730	CG7903
41772	FBcl0423533	41772
41772	FBgn0003169	put
39575	FBgn0036417	CG7906
42539	FBgn0038887	CG7907
43558	FBgn0039734	Tace
40956	FBgn0037547	CG7910
43559	FBcl0405071	43559
43559	FBgn0039735	Nph
43561	FBgn0039736	CG7912
42169	FBgn0042693	wrd
32907	FBgn0030995	CG7914
34800	FBgn0028534	CG7916
43560	FBcl0415190	43560
43560	FBgn0016685	Nlp
40955	FBgn0037546	mAChR-B
43926	FBgn0028379	fan
43562	FBgn0039737	CG7920
43563	FBgn0039738	Mgat2
42543	FBcl0406418	42543
42543	FBgn0038889	Fancm
44006	FBgn0029172	Fad2
39574	FBgn0036416	CG7924
31228	FBgn0003714	tko
43565	FBgn0026597	Axn
38897	FBgn0027549	Nulp1
43566	FBcl0465816	43566
43566	FBgn0039740	ZIPIC
43567	FBgn0041102	ocn
39916	FBcl0435899	39916
39916	FBgn0010424	TpnC73F
43568	FBgn0001281	janB
43569	FBgn0001280	janA
44747	FBgn0026252	msk
39677	FBgn0004228	mex1
42544	FBgn0004863	C15
43570	FBgn0003511	Sry-beta
43573	FBgn0002626	RpL32
42173	FBgn0038576	Arp5
39223	FBcl0415758	39223
39223	FBgn0036108	Cpr67Fa1
38900	FBcl0478073	38900
38900	FBgn0035838	ldbr
43574	FBgn0039741	CG7943
39679	FBcl0467757	39679
39679	FBgn0036505	CG7945
43576	FBgn0039743	Jasper
43577	FBgn0003479	spn-A
39221	FBcl0420513	39221
39221	FBgn0036107	galla-2
43579	FBgn0260468	CG7950
31227	FBgn0001150	gt
34801	FBcl0467464	34801
34801	FBgn0028533	CG7953
40999	FBgn0020249	stck
38193	FBcl0459870	38193
38193	FBgn0035244	ABCB7
42545	FBcl0420230	42545
42545	FBgn0038890	CG7956
42175	FBgn0038578	MED17
39217	FBgn0026160	tna
38198	FBcl0424373	38198
38198	FBgn0013753	Bgb
38202	FBgn0013755	Bro
38199	FBcl0424505	38199
38199	FBgn0025725	alphaCOP
43950	FBcl0441123	43950
43950	FBgn0010350	Cds
41001	FBgn0037584	CG7963
3772542	FBgn0029154	Menl-1
41610	FBgn0038115	CG7966
38204	FBcl0410010	38204
38204	FBgn0035251	Vta1
34802	FBcl0476212	34802
34802	FBgn0028532	CG7968
3772692	FBgn0029153	Menl-2
38205	FBcl0395674	38205
38205	FBgn0035252	CG7970
38206	FBgn0035253	Srrm234
38905	FBgn0002899	mus301
38207	FBcl0447160	38207
38207	FBgn0035254	CG7974
37483	FBcl0455716	37483
37483	FBgn0034658	Grx1t
38208	FBcl0439453	38208
38208	FBgn0026372	RpL23A
40180	FBgn0004852	Ac76E
38911	FBgn0035848	Uxs
38209	FBgn0035255	RabX5
42178	FBgn0028499	CG7985
38913	FBcl0395665	38913
38913	FBgn0035850	Atg18a
41768	FBcl0480854	41768
41768	FBgn0038244	CG7987
42180	FBcl0431784	42180
42180	FBgn0038582	CG7988
36831	FBcl0459357	36831
36831	FBgn0262560	wcd
32909	FBcl0450486	32909
32909	FBgn0030997	CG7990
38214	FBcl0465709	38214
38214	FBgn0035260	CG7991
32917	FBgn0031004	CG7992
42183	FBgn0038585	Non3
38221	FBti0165268	P{GD6401}v38221
41607	FBgn0003450	snk
36829	FBcl0431254	36829
36829	FBgn0034117	CG7997
42185	FBgn0262559	Mdh2
38914	FBgn0035851	MED24
38224	FBgn0035268	CG8001
32919	FBcl0435063	32919
32919	FBgn0031006	rictor
39210	FBgn0036096	CG8003
40178	FBgn0036920	CG8004
38917	FBgn0035854	CG8005
38920	FBgn0035857	CG8006
35935	FBcl0481124	35935
35935	FBgn0033387	CG8008
39204	FBcl0437824	39204
39204	FBgn0036090	CG8009
32921	FBgn0031008	CG8010
50305	FBti0165483	P{GD16953}v50305
50305	FBti0109605	P{GSV2}GS50305
48071	FBgn0020887	Su(z)12
35939	FBgn0015477	Rme-8
39202	FBcl0405074	39202
39202	FBgn0001179	hay
41021	FBgn0037602	SLIRP2
38923	FBgn0265089	eIF4E3
35940	FBgn0002567	Rab32
40173	FBcl0406926	40173
40173	FBgn0036916	Mtr3
35941	FBcl0480659	35941
35941	FBgn0033391	CG8026
35943	FBgn0033392	CG8027
32923	FBgn0031010	CG8028
35944	FBgn0262515	VhaAC45
41601	FBcl0451422	41601
41601	FBgn0038110	CG8031
41026	FBgn0037606	CG8032
32924	FBcl0394713	32924
32924	FBgn0031011	CG8034
41027	FBgn0037607	CG8036
38889	FBcl0412394	38889
38889	FBgn0035831	Pop4
41028	FBgn0037608	mRpL19
38886	FBcl0399777	38886
38886	FBgn0027554	CG8042
41030	FBgn0037610	CG8043
38887	FBgn0035829	HP4
35936	FBgn0033388	CG8046
36826	FBgn0262511	Vha44
34132	FBgn0003502	Btk29A
41767	FBcl0466243	41767
41767	FBgn0004629	Cys
32925	FBcl0467597	32925
32925	FBgn0031012	CG8051
44260	FBcl0415975	44260
44260	FBgn0026250	eIF1A
35933	FBcl0438563	35933
35933	FBgn0086656	shrb
35931	FBcl0454169	35931
35931	FBgn0260972	alc
35930	FBcl0431389	35930
35930	FBgn0033382	Hydr1
36824	FBcl0454775	36824
36824	FBgn0034113	CG8060
32926	FBgn0259834	out
41596	FBgn0038105	yellow-f2
42196	FBcl0416755	42196
42196	FBgn0038597	CG8064
39186	FBgn0036075	CG8065
41766	FBcl0458800	41766
41766	FBgn0038243	CG8066
36552	FBgn0033891	CG8067
35927	FBti0083770	P{GD13915}v35927
35926	FBgn0033380	Phax
35925	FBcl0409345	35925
35925	FBgn0033379	Mys45A
39181	FBgn0036070	CG8072
35923	FBgn0033377	Pgm2a
35922	FBgn0015838	Vang
35920	FBcl0399901	35920
35920	FBgn0033375	CG8078
36689	FBgn0034002	CG8079
35918	FBgn0033373	CG8080
35914	FBgn0025709	CNT2
35913	FBgn0011746	ana
36554	FBgn0020620	RN-tre
34131	FBgn0032010	CG8086
41764	FBcl0417828	41764
41764	FBgn0038241	CG8087
36679	FBcl0424118	36679
36679	FBgn0033993	CG8089
36682	FBgn0033995	GPHR
39173	FBcl0425814	39173
39173	FBgn0026404	Dronc
36685	FBcl0449889	36685
36685	FBgn0033998	row
36686	FBcl0423626	36686
36686	FBgn0033999	CG8093
44008	FBcl0443195	44008
44008	FBgn0001187	Hex-C
36692	FBgn0286785	scb
32495	FBcl0398052	32495
32495	FBgn0052495	Gss2
36865	FBgn0024315	Picot
39565	FBgn0036410	CG8100
36695	FBcl0455991	36695
36695	FBgn0034007	ND-51L2
40170	FBcl0362930	40170
40170	FBgn0262519	Mi-2
39169	FBgn0036059	nudE
32496	FBcl0427931	32496
32496	FBgn0030661	Alp11
39165	FBgn0025866	CalpB
39161	FBgn0027567	CG8108
43905	FBgn0024187	syd
38881	FBcl0460885	38881
38881	FBgn0035825	CG8111
41033	FBgn0037612	CG8112
38879	FBgn0003041	pbl
41035	FBgn0037614	TMEM216
32499	FBgn0030663	CG8117
36555	FBgn0002643	mam
32500	FBcl0400563	32500
32500	FBgn0030664	CG8119
41108	FBgn0037675	HP1e
41113	FBgn0037680	pasi2
39999	FBgn0000568	Eip75B
32504	FBgn0030668	CG8128
41117	FBgn0037684	Srr
41121	FBgn0037687	CG8132
32507	FBgn0030671	CG8134
41123	FBgn0037689	CG8135
41037	FBgn0037616	CG8136
49807	FBgn0028987	Spn28F
41619	FBcl0423568	41619
41619	FBgn0038122	CG8138
41622	FBcl0428813	41622
41622	FBab0001824	Df(2L)fn7
32763	FBgn0030871	CG8142
41038	FBgn0037617	nom
32760	FBgn0030869	Socs16D
41135	FBgn0043791	phu
41137	FBgn0037700	CG8149
36598	FBgn0033929	Tfb1
36696	FBgn0034008	CG8152
36697	FBgn0004698	Xpc
36698	FBcl0461968	36698
36698	FBgn0034009	CG8155
36699	FBcl0409084	36699
36699	FBgn0013750	Arf51F
36700	FBgn0034010	CG8157
41040	FBgn0037619	CG8159
36701	FBcl0467575	36701
36701	FBgn0034011	CG8160
41139	FBgn0014022	Rlb1
41143	FBgn0037703	JHDM2
36703	FBgn0034013	unc-5
39150	FBgn0036046	Ilp2
36705	FBcl0456408	36705
36705	FBgn0011660	Pms2
35908	FBcl0406797	35908
35908	FBgn0033365	CG8170
47121	FBgn0000996	dup
35905	FBcl0432741	35905
35905	FBgn0033362	CG8172
32753	FBcl0444813	32753
32753	FBgn0030864	CG8173
36706	FBcl0421180	36706
36706	FBgn0286813	SRPK
36708	FBgn0014865	Mtk
261329	FBgn0037702	CG8176
39147	FBcl0453607	39147
39147	FBti0166268	P{GD15127}v39147
36864	FBcl0412027	36864
36864	FBgn0024319	Nach
36713	FBcl0396263	36713
36713	FBgn0034021	CG8180
36717	FBcl0478686	36717
36717	FBgn0034025	Pgant1
36718	FBcl0434427	36718
36718	FBgn0019968	Khc-73
32510	FBgn0030674	HUWE1
44702	FBgn0022097	Vha36-1
36720	FBgn0034027	CG8187
32751	FBgn0030863	CG8188
39143	FBcl0417863	39143
39143	FBgn0019644	ATPsynB
36722	FBcl0479640	36722
36722	FBgn0034029	eIF2Bgamma
32511	FBgn0030675	CG8191
36723	FBgn0034030	CG8192
35910	FBcl0471600	35910
35910	FBgn0033367	PPO2
38885	FBgn0010406	RNaseX25
36725	FBcl0417709	36725
36725	FBgn0034032	CG8195
35909	FBcl0470352	35909
35909	FBgn0033366	Ance-4
35912	FBgn0033369	CG8197
32513	FBgn0026666	MagR
41149	FBgn0037709	CG8199
36726	FBcl0424562	36726
36726	FBgn0024754	Flo1
2768852	FBgn0260934	par-1
41043	FBgn0037622	CG8202
36727	FBgn0013762	Cdk5
36728	FBgn0034033	CG8204
44095	FBgn0023441	fus
32516	FBgn0030679	CG8206
36730	FBgn0034035	CG8207
41151	FBgn0027950	MBD-like
38888	FBgn0035830	CG8209
36731	FBgn0262512	Vha14-1
32745	FBcl0445389	32745
32745	FBgn0030858	IntS2
35902	FBgn0286782	flz
36733	FBcl0448629	36733
36733	FBgn0266708	Cep89
35901	FBgn0033358	spab
38722	FBgn0035693	CG8219
36863	FBcl0432793	36863
36863	FBgn0020506	Amyrel
34127	FBcl0448529	34127
34127	FBgn0032006	Pvr
41045	FBgn0037624	CG8223
35900	FBgn0011300	babo
35899	FBgn0033357	Tom7
41153	FBgn0261049	Vps45
35898	FBgn0033356	CG8229
35897	FBgn0027607	CG8230
32518	FBcl0414078	32518
32518	FBgn0027329	CCT6
35893	FBgn0033352	PAN2
36560	FBgn0033897	Rcd1
36249	FBgn0033644	Tret1-2
35892	FBgn0033351	AIMP1
41047	FBgn0037626	CG8236
35891	FBcl0413606	35891
35891	FBgn0033350	CG8237
36251	FBgn0040491	Buffy
32520	FBgn0030683	Mvd
36561	FBcl0419083	36561
36561	FBgn0086895	pea
35890	FBgn0033349	CG8243
35503	FBcl0406920	35503
35503	FBgn0033031	CG8245
36741	FBcl0475685	36741
36741	FBgn0003130	Poxn
35889	FBcl0459204	35889
35889	FBgn0033348	Spt
35888	FBgn0033347	CG8248
36742	FBgn0034045	CG8249
53425	FBcl0407300	53425
53425	FBgn0040505	Alk
35886	FBgn0003074	Pgi
35884	FBgn0033344	CG8252
36743	FBgn0034046	tun
38884	FBcl0423075	38884
38884	FBgn0041156	exex
47611	FBgn0022160	Gpo1
36563	FBcl0412474	36563
36563	FBgn0033900	CysRS-m
35882	FBgn0284436	CCT8
32521	FBgn0030684	CG8260
35881	FBcl0467149	35881
35881	FBgn0004921	Ggamma1
35878	FBcl0465667	35878
35878	FBgn0027513	ana2
31840	FBgn0004856	Bx42
35877	FBgn0033339	Sec31
38883	FBcl0453286	38883
38883	FBgn0035827	Srp9
44086	FBgn0021825	DCTN2-p50
38734	FBgn0035703	CG8270
36263	FBgn0033657	Sln
35875	FBcl0438699	35875
35875	FBgn0033337	CG8272
41159	FBgn0037716	Son
36264	FBgn0013756	Mtor
35552	FBcl0439279	35552
35552	FBgn0263144	bin3
38878	FBgn0035823	eIF4E5
41760	FBcl0417118	41760
41760	FBgn0038237	Pde6
36271	FBgn0284245	eEF1alpha1
38880	FBcl0467967	38880
38880	FBgn0035824	CG8281
34126	FBgn0032005	Snx6
39133	FBgn0015321	Ubc4
43146	FBgn0000206	boss
41161	FBgn0037718	P58IPK
40168	FBgn0262518	Rab8
32523	FBgn0030686	mRpL3
32741	FBcl0469375	32741
32741	FBgn0030854	CG8289
36278	FBgn0026573	ADD1
36747	FBgn0034049	bdg
34125	FBgn0032004	CG8292
36748	FBgn0015247	Diap2
36750	FBgn0034051	Mlf
36749	FBgn0034050	bug
36282	FBgn0033673	CG8298
36751	FBgn0034052	CG8299
31658	FBgn0029937	CG8300
41160	FBgn0037717	CG8301
36752	FBgn0034053	Cyp4aa1
36858	FBgn0034143	CG8303
36857	FBgn0034142	CG8306
39130	FBcl0444975	39130
39130	FBgn0087040	alphaTub67C
36565	FBcl0427264	36565
36565	FBgn0033902	eIF3m
31235	FBcl0445394	31235
31235	FBgn0040377	Vha36-3
36856	FBgn0034141	CG8311
41163	FBgn0037720	CG8312
36757	FBgn0034057	CG8314
36758	FBcl0478143	36758
36758	FBgn0034058	Pex11
32739	FBcl0400498	32739
32739	FBgn0267967	corolla
36853	FBcl0463062	36853
36853	FBgn0034140	Lst
43149	FBgn0015269	Nf1
41165	FBgn0037722	CG8319
36759	FBcl0406127	36759
36759	FBgn0034059	CG8320
36287	FBgn0033677	CG8321
36760	FBgn0020236	ATPCL
36566	FBgn0033903	CG8323
48387	FBgn0021847	Ttc7
32738	FBgn0030851	CG8326
41167	FBgn0037723	SpdS
43150	FBcl0406540	43150
43150	FBgn0002734	E(spl)mdelta-HLH
39123	FBcl0428330	39123
39123	FBgn0036022	CG8329
35553	FBgn0033074	tomboy40
36569	FBcl0407874	36569
36569	FBgn0033906	ReepB
36851	FBcl0416621	36851
36851	FBgn0034138	RpS15
43151	FBgn0002735	E(spl)mgamma-HLH
40169	FBcl0471775	40169
40169	FBgn0036913	Usp32
35547	FBcl0453820	35547
35547	FBgn0033069	eIF3f2
39121	FBcl0398193	39121
39121	FBgn0036020	CG8336
43153	FBgn0002732	E(spl)malpha-BFM
36570	FBcl0455878	36570
36570	FBgn0033907	mRpS16
38736	FBcl0458326	38736
38736	FBgn0020251	sfl
36288	FBgn0010339	128up
43154	FBcl0445300	43154
43154	FBgn0002578	Kaz-m1
35544	FBcl0439878	35544
35544	FBgn0040502	CG8343
36289	FBgn0004463	RpIII128
35543	FBcl0480295	35543
35543	FBgn0033065	Cyp6w1
43156	FBcl0419911	43156
43156	FBgn0002609	E(spl)m3-HLH
41170	FBgn0012344	Dh44
34124	FBgn0032003	CG8349
41054	FBgn0037632	CCT7
34123	FBgn0032002	CG8353
43159	FBgn0002632	E(spl)m6-BFM
36290	FBgn0024732	Drep1
41172	FBgn0037727	Nepl12
41056	FBgn0037634	hng2
34122	FBgn0032001	CG8360
43160	FBgn0002633	E(spl)m7-HLH
41174	FBgn0028997	nmdyn-D7
40167	FBcl0424215	40167
40167	FBgn0020389	Papss
36292	FBgn0028407	Drep3
43161	FBgn0000591	E(spl)m8-HLH
36754	FBgn0034054	CG8366
36571	FBcl0414517	36571
36571	FBgn0000289	cg
38740	FBcl0461157	38740
38740	FBgn0286051	Rexo5
50005	FBcl0471096	50005
50005	FBti0110157	P{GSV2}GS50005
36761	FBgn0034060	Tmem131
34121	FBgn0032000	CG8372
41180	FBgn0278604	dmt
35509	FBcl0396519	35509
35509	FBgn0267978	ap
36299	FBgn0027495	Smyd4-4
41060	FBgn0037638	CG8379
36849	FBgn0034136	DAT
41185	FBgn0037737	Pnn
43162	FBgn0001139	gro
40506	FBgn0010348	Arf79F
36762	FBgn0034061	Ufc1
36763	FBgn0034062	CG8388
36764	FBcl0466444	36764
36764	FBgn0034063	CG8389
46078	FBgn0259978	vlc
46058	FBgn0010590	Prosbeta1
36574	FBgn0033911	VGAT
36766	FBgn0034065	Rrp42
34120	FBgn0015299	Ssb-c31a
36767	FBgn0034066	EMC7
38741	FBgn0035708	axed
36768	FBcl0478138	36768
36768	FBgn0034067	CG8399
36769	FBgn0034068	casp
36770	FBgn0034069	CG8401
49779	FBgn0005777	PpD3
36771	FBcl0418112	36771
36771	FBgn0034070	SP2353
36575	FBcl0472869	36575
36575	FBgn0005613	Sox15
36772	FBgn0034071	CG8405
36303	FBgn0033687	CG8407
32737	FBcl0410778	32737
32737	FBgn0030850	stas
34119	FBgn0003607	Su(var)205
35864	FBcl0437761	35864
35864	FBgn0005695	gcl
41191	FBgn0037743	Alg12
36774	FBcl0402161	36774
36774	FBgn0034073	CG8414
36576	FBgn0033912	RpS23
36775	FBcl0430144	36775
36775	FBgn0014020	Rho1
41192	FBgn0286506	Mpi
36776	FBcl0400804	36776
36776	FBgn0265605	Ric
34118	FBgn0031999	CG8419
41097	FBgn0037664	CG8420
36778	FBcl0439291	36778
36778	FBgn0034075	Asph
36601	FBgn0033932	Dh44-R1
36779	FBcl0430879	36779
36779	FBgn0034076	Jhedup
36780	FBcl0433792	36780
36780	FBgn0010052	Jhe
35501	FBcl0471343	35501
35501	FBgn0033029	Not3
36306	FBgn0023167	SmD3
45380	FBgn0086676	spin
36782	FBgn0001124	Got1
36784	FBgn0027091	CysRS
37246	FBcl0448150	37246
37246	FBgn0026378	Rep
3772101	FBgn0029175	sotv
36788	FBcl0415528	36788
36788	FBgn0034083	lbk
36789	FBgn0034084	CG8435
41103	FBgn0037670	Ibf1
